Date,Product_Name,Brand,Category_Type,Price_INR,Marketing_Spend_INR,Event_Type,Units_Sold
2024-05-29,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1316.0,Wedding Season,112
2024-05-30,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1787.0,Wedding Season,99
2024-05-31,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3152.0,Wedding Season,115
2024-06-01,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1573.0,Wedding Season,124
2024-06-02,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1332.0,Wedding Season,122
2024-06-03,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3950.0,Wedding Season,111
2024-06-04,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3322.0,Wedding Season,128
2024-06-05,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4455.0,Wedding Season,103
2024-06-06,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4018.0,Wedding Season,115
2024-06-07,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3742.0,Wedding Season,116
2024-06-08,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3469.0,Wedding Season,129
2024-06-09,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3532.0,Wedding Season,158
2024-06-10,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1332.0,Wedding Season,105
2024-06-11,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1591.0,Wedding Season,126
2024-06-12,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4294.0,Wedding Season,110
2024-06-13,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3602.0,Wedding Season,121
2024-06-14,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1807.0,Wedding Season,127
2024-06-15,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3364.0,Wedding Season,142
2024-06-16,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1223.0,Wedding Season,148
2024-06-17,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2207.0,Wedding Season,115
2024-06-18,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4812.0,Wedding Season,130
2024-06-19,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3392.0,Wedding Season,112
2024-06-20,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2382.0,Wedding Season,120
2024-06-21,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4442.0,Wedding Season,117
2024-06-22,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3828.0,Wedding Season,143
2024-06-23,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1552.0,Wedding Season,131
2024-06-24,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4439.0,Wedding Season,130
2024-06-25,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1918.0,Wedding Season,106
2024-06-26,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2745.0,Wedding Season,110
2024-06-27,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3095.0,Wedding Season,124
2024-06-28,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4855.0,Wedding Season,131
2024-06-29,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1603.0,Wedding Season,147
2024-06-30,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2036.0,Wedding Season,142
2024-07-01,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1397.0,Normal Day,104
2024-07-02,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1924.0,Normal Day,102
2024-07-03,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2076.0,Normal Day,116
2024-07-04,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3590.0,Normal Day,100
2024-07-05,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2086.0,Normal Day,109
2024-07-06,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1740.0,Normal Day,119
2024-07-07,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2428.0,Normal Day,140
2024-07-08,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4582.0,Normal Day,96
2024-07-09,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4917.0,Normal Day,85
2024-07-10,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1552.0,Normal Day,96
2024-07-11,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1338.0,Normal Day,115
2024-07-12,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1132.0,Normal Day,117
2024-07-13,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3972.0,Normal Day,108
2024-07-14,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3238.0,Normal Day,148
2024-07-15,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2632.0,Normal Day,89
2024-07-16,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4337.0,Normal Day,110
2024-07-17,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2232.0,Normal Day,105
2024-07-18,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3297.0,Normal Day,78
2024-07-19,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3472.0,Normal Day,95
2024-07-20,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4994.0,Normal Day,114
2024-07-21,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2544.0,Normal Day,139
2024-07-22,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1258.0,Normal Day,95
2024-07-23,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4242.0,Normal Day,107
2024-07-24,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2379.0,Normal Day,102
2024-07-25,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1532.0,Normal Day,103
2024-07-26,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4453.0,Normal Day,105
2024-07-27,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2058.0,Normal Day,115
2024-07-28,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4433.0,Normal Day,118
2024-07-29,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3903.0,Normal Day,116
2024-07-30,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3426.0,Normal Day,107
2024-07-31,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1601.0,Normal Day,87
2024-08-01,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2995.0,Normal Day,100
2024-08-02,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4873.0,Normal Day,93
2024-08-03,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3054.0,Normal Day,108
2024-08-04,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4277.0,Normal Day,99
2024-08-05,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4484.0,Normal Day,100
2024-08-06,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2083.0,Normal Day,106
2024-08-07,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2784.0,Normal Day,109
2024-08-08,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3573.0,Normal Day,98
2024-08-09,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3762.0,Normal Day,114
2024-08-10,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1657.0,Normal Day,93
2024-08-11,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3545.0,Normal Day,115
2024-08-12,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2229.0,Normal Day,100
2024-08-13,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,204,6002.0,National Sale,255
2024-08-14,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,204,4752.0,National Sale,280
2024-08-15,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,204,4684.0,National Sale,251
2024-08-16,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3141.0,Normal Day,92
2024-08-17,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4060.0,Normal Day,106
2024-08-18,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2008.0,Normal Day,140
2024-08-19,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3301.0,Raksha Bandhan,125
2024-08-20,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3466.0,Normal Day,106
2024-08-21,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4273.0,Normal Day,90
2024-08-22,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3885.0,Normal Day,110
2024-08-23,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2887.0,Normal Day,93
2024-08-24,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3973.0,Normal Day,118
2024-08-25,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1952.0,Normal Day,114
2024-08-26,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2651.0,Normal Day,88
2024-08-27,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1202.0,Normal Day,120
2024-08-28,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2895.0,Normal Day,82
2024-08-29,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2748.0,Normal Day,110
2024-08-30,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2905.0,Normal Day,95
2024-08-31,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2349.0,Normal Day,109
2024-09-01,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4989.0,Normal Day,131
2024-09-02,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2048.0,Normal Day,94
2024-09-03,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2555.0,Normal Day,96
2024-09-04,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4867.0,Normal Day,112
2024-09-05,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3377.0,Normal Day,105
2024-09-06,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4772.0,Normal Day,85
2024-09-07,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4145.0,Normal Day,116
2024-09-08,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1479.0,Normal Day,126
2024-09-09,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3726.0,Normal Day,116
2024-09-10,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2231.0,Normal Day,102
2024-09-11,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1551.0,Normal Day,96
2024-09-12,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1270.0,Normal Day,109
2024-09-13,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3863.0,Normal Day,110
2024-09-14,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3396.0,Normal Day,121
2024-09-15,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4188.0,Normal Day,122
2024-09-16,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4878.0,Normal Day,114
2024-09-17,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2887.0,Normal Day,108
2024-09-18,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3729.0,Normal Day,100
2024-09-19,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3766.0,Normal Day,112
2024-09-20,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1171.0,Normal Day,102
2024-09-21,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3380.0,Normal Day,95
2024-09-22,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2258.0,Normal Day,124
2024-09-23,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3023.0,Normal Day,85
2024-09-24,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3635.0,Normal Day,106
2024-09-25,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3170.0,Normal Day,115
2024-09-26,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2817.0,Normal Day,108
2024-09-27,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3083.0,Normal Day,105
2024-09-28,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3418.0,Normal Day,110
2024-09-29,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2691.0,Normal Day,128
2024-09-30,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2917.0,Normal Day,100
2024-10-01,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,204,8914.0,National Sale,271
2024-10-02,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,204,7638.0,National Sale,267
2024-10-03,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,204,9984.0,National Sale,280
2024-10-04,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1144.0,Normal Day,118
2024-10-05,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2918.0,Normal Day,120
2024-10-06,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2627.0,Normal Day,156
2024-10-07,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4173.0,Normal Day,107
2024-10-08,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2252.0,Normal Day,111
2024-10-09,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3718.0,Normal Day,117
2024-10-10,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3627.0,Normal Day,105
2024-10-11,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3495.0,Normal Day,117
2024-10-12,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4806.0,Normal Day,156
2024-10-13,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4332.0,Normal Day,150
2024-10-14,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3553.0,Normal Day,102
2024-10-15,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1798.0,Normal Day,101
2024-10-16,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3300.0,Normal Day,106
2024-10-17,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1082.0,Normal Day,110
2024-10-18,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2959.0,Normal Day,102
2024-10-19,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3288.0,Normal Day,118
2024-10-20,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2829.0,Normal Day,121
2024-10-21,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3358.0,Normal Day,105
2024-10-22,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2477.0,Normal Day,103
2024-10-23,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1466.0,Normal Day,102
2024-10-24,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2923.0,Normal Day,113
2024-10-25,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3616.0,Normal Day,127
2024-10-26,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1996.0,Normal Day,130
2024-10-27,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2506.0,Normal Day,140
2024-10-28,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2395.0,Normal Day,97
2024-10-29,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,204,9980.0,Diwali,174
2024-10-30,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,204,8446.0,Diwali,168
2024-10-31,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,204,3174.0,Diwali,191
2024-11-01,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,204,5972.0,Diwali,174
2024-11-02,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2852.0,Wedding Season,159
2024-11-03,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4230.0,Wedding Season,153
2024-11-04,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1472.0,Wedding Season,129
2024-11-05,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4488.0,Wedding Season,129
2024-11-06,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3608.0,Wedding Season,135
2024-11-07,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4156.0,Wedding Season,142
2024-11-08,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1025.0,Wedding Season,132
2024-11-09,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2204.0,Wedding Season,146
2024-11-10,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4897.0,Wedding Season,160
2024-11-11,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1041.0,Wedding Season,114
2024-11-12,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2994.0,Wedding Season,117
2024-11-13,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2280.0,Wedding Season,115
2024-11-14,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1600.0,Wedding Season,139
2024-11-15,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3753.0,Wedding Season,131
2024-11-16,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2547.0,Wedding Season,151
2024-11-17,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1305.0,Wedding Season,154
2024-11-18,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2563.0,Wedding Season,119
2024-11-19,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4024.0,Wedding Season,128
2024-11-20,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3593.0,Wedding Season,129
2024-11-21,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3539.0,Wedding Season,125
2024-11-22,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1509.0,Wedding Season,122
2024-11-23,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1469.0,Wedding Season,123
2024-11-24,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3947.0,Wedding Season,150
2024-11-25,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3215.0,Wedding Season,125
2024-11-26,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1907.0,Wedding Season,126
2024-11-27,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4266.0,Wedding Season,130
2024-11-28,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1083.0,Wedding Season,141
2024-11-29,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1849.0,Wedding Season,131
2024-11-30,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4768.0,Wedding Season,145
2024-12-01,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3867.0,Wedding Season,148
2024-12-02,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3925.0,Wedding Season,110
2024-12-03,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1490.0,Wedding Season,114
2024-12-04,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2296.0,Wedding Season,126
2024-12-05,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2609.0,Wedding Season,125
2024-12-06,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4586.0,Wedding Season,140
2024-12-07,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4490.0,Wedding Season,141
2024-12-08,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3445.0,Wedding Season,149
2024-12-09,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1634.0,Wedding Season,127
2024-12-10,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1820.0,Wedding Season,110
2024-12-11,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2633.0,Wedding Season,152
2024-12-12,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1399.0,Wedding Season,132
2024-12-13,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2204.0,Wedding Season,145
2024-12-14,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3584.0,Wedding Season,156
2024-12-15,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2338.0,Wedding Season,166
2024-12-16,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1917.0,Wedding Season,124
2024-12-17,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4036.0,Wedding Season,135
2024-12-18,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4472.0,Wedding Season,111
2024-12-19,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1620.0,Wedding Season,121
2024-12-20,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3499.0,Wedding Season,136
2024-12-21,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2986.0,Wedding Season,154
2024-12-22,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1355.0,Wedding Season,152
2024-12-23,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2566.0,Wedding Season,139
2024-12-24,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4600.0,Wedding Season,141
2024-12-25,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1905.0,Wedding Season,126
2024-12-26,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1675.0,Wedding Season,127
2024-12-27,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4788.0,Wedding Season,127
2024-12-28,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2323.0,Wedding Season,147
2024-12-29,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4465.0,Wedding Season,161
2024-12-30,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3481.0,Wedding Season,129
2024-12-31,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2536.0,Wedding Season,113
2025-01-01,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3525.0,Wedding Season,119
2025-01-02,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1693.0,Wedding Season,123
2025-01-03,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2501.0,Wedding Season,135
2025-01-04,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3379.0,Wedding Season,150
2025-01-05,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3385.0,Wedding Season,164
2025-01-06,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2870.0,Wedding Season,118
2025-01-07,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2759.0,Wedding Season,131
2025-01-08,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3085.0,Wedding Season,118
2025-01-09,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1563.0,Wedding Season,130
2025-01-10,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3157.0,Wedding Season,117
2025-01-11,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3288.0,Wedding Season,151
2025-01-12,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4157.0,Wedding Season,171
2025-01-13,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2071.0,Wedding Season,132
2025-01-14,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1315.0,Wedding Season,122
2025-01-15,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1871.0,Wedding Season,134
2025-01-16,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2595.0,Wedding Season,120
2025-01-17,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4947.0,Wedding Season,136
2025-01-18,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3877.0,Wedding Season,151
2025-01-19,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,1103.0,Wedding Season,160
2025-01-20,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2188.0,Wedding Season,145
2025-01-21,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2243.0,Wedding Season,115
2025-01-22,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2993.0,Wedding Season,115
2025-01-23,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,4620.0,Wedding Season,128
2025-01-24,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,204,4464.0,National Sale,287
2025-01-25,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,204,5836.0,National Sale,304
2025-01-26,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,204,8108.0,National Sale,361
2025-01-27,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,2570.0,Wedding Season,132
2025-01-28,Clinic Plus Ayurveda (340ml),Clinic Plus,Herbal,240,3666.0,Wedding Season,138
